Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
191.51367	-0.57240129	67.633347	-0.65768093	-0.70624441	0
192.01367	-0.57556033	69.554123	-0.66048622	-0.70926398	0
192.51367	-0.57667792	69.376717	-0.66308826	-0.71196765	0
193.01367	-0.57566464	66.747574	-0.66554576	-0.71435213	0
193.51367	-0.57937503	67.623375	-0.66781759	-0.71666181	0
194.01367	-0.58006346	68.718269	-0.66996902	-0.71935862	0
194.51367	-0.58112442	67.073074	-0.67227125	-0.7217446	0
195.01367	-0.58254898	67.907379	-0.67433476	-0.72372288	0
195.51367	-0.58402419	68.598106	-0.6764394	-0.7259661	0
196.01367	-0.58678687	67.383621	-0.6787315	-0.72851062	0
196.51367	-0.58824122	69.016151	-0.68095475	-0.73067725	0
197.01367	-0.58901012	69.138	-0.68326175	-0.73268294	0
197.51367	-0.58991015	69.718758	-0.68535596	-0.73507994	0
198.01367	-0.59256554	66.484398	-0.68742663	-0.73754638	0
198.51367	-0.59364736	72.721825	-0.68956763	-0.73951244	0
199.01367	-0.59701502	71.667641	-0.69148839	-0.74142307	0
199.51367	-0.59655607	69.433723	-0.69358557	-0.74357241	0
200.01367	-0.59781969	70.445892	-0.69560736	-0.74600041	0
200.51367	-0.59984624	68.831192	-0.69808662	-0.74844658	0
201.01367	-0.6005615	68.773453	-0.70010513	-0.7503441	1
201.51367	-0.60317516	68.627922	-0.70205748	-0.75213462	1
202.01367	-0.6049484	68.957222	-0.70423245	-0.75486034	0
202.51367	-0.60729086	70.126694	-0.70643514	-0.75728863	0
203.01367	-0.60721934	68.973236	-0.70859671	-0.75916767	0
203.51367	-0.60829222	71.053421	-0.71040183	-0.76109976	0
204.01367	-0.61119795	70.145409	-0.71185291	-0.76279223	0
204.51367	-0.61260462	69.670708	-0.71368605	-0.76480836	0
205.01367	-0.61464906	71.63279	-0.71548134	-0.76667696	0
205.51367	-0.6161809	70.52961	-0.71698844	-0.76803952	0
206.01367	-0.61658025	72.064362	-0.71912497	-0.77037692	0
206.51367	-0.61795413	70.272438	-0.72087824	-0.77269703	0
207.01367	-0.61921775	68.478493	-0.72285265	-0.77450812	0
207.51367	-0.61995387	71.605118	-0.72466254	-0.77600688	0
208.01367	-0.62379837	73.454391	-0.72622597	-0.77807188	0
208.51367	-0.62424541	71.189972	-0.72810054	-0.78006864	0
209.01367	-0.6246686	69.985565	-0.72969437	-0.78169674	0
209.51367	-0.62734187	70.699219	-0.73139042	-0.78337908	0
210.01367	-0.62849224	73.854706	-0.73329121	-0.78524679	0
210.51367	-0.63123107	73.460289	-0.73494345	-0.78763783	0
211.01367	-0.63183606	74.7519	-0.73724896	-0.79003245	0
211.51367	-0.63179731	70.959549	-0.74039102	-0.79308093	0
212.01367	-0.63368976	71.96447	-0.74456632	-0.79748601	1
212.51367	-0.63703954	70.852974	-0.7476452	-0.80068588	0
213.01367	-0.63767135	72.291786	-0.75033605	-0.80349833	0
