Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
2263.0146	-2.2635236	-3659.6318	-0.032977611	-0.009000301	0
2263.5146	-2.2640824	-3665.3135	-0.033001304	-0.009105206	0
2264.0146	-2.2642925	-3669.8774	-0.033011883	-0.009201467	0
2264.5146	-2.2643611	-3670.54	-0.033024549	-0.009259284	0
2265.0146	-2.2649975	-3672.9043	-0.033071041	-0.009165406	0
2265.5146	-2.2647514	-3681.3975	-0.033111125	-0.009135306	0
2266.0146	-2.2660077	-3682.4575	-0.033157617	-0.009020269	0
2266.5146	-2.2686272	-3686.9722	-0.033122897	-0.009096265	0
2267.0146	-2.2677004	-3689.8213	-0.033146739	-0.009168983	0
2267.5146	-2.2680089	-3691.2156	-0.033175796	-0.009210408	0
2268.0146	-2.2685931	-3694.429	-0.033211708	-0.009292364	0
2268.5146	-2.2695689	-3697.6877	-0.033244938	-0.009227693	0
2269.0146	-2.2704289	-3701.7981	-0.03326416	-0.009189546	0
2269.5146	-2.2690802	-3704.6943	-0.033386499	-0.009117425	0
2270.0146	-2.2683725	-3707.1262	-0.033402294	-0.009153485	1
2270.5146	-2.2703574	-3712.8625	-0.033500791	-0.009189546	0
2271.0146	-2.2700355	-3720.6191	-0.033477247	-0.009270906	0
2271.5146	-2.2717924	-3725.3882	-0.033514798	-0.009310842	0
