Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon		Axial Force	Axial Force
Sec	mm	N	mm	mm	unitless		N	N
459.51367	-1.3780117	-1.5820071	-0.46547607	-0.63233167	0		-1.5820071	1.5820071
460.01367	-1.3807148	1.8278128	-0.4664591	-0.63389719	0		1.8278128	-1.8278128
460.51367	-1.3811141	1.6438577	-0.46770409	-0.63585103	0		1.6438577	-1.6438577
461.01367	-1.3826549	0.5627225	-0.47076896	-0.63989758	0		0.5627225	-0.5627225
461.51367	-1.3848126	2.3448682	-0.47381729	-0.64398915	0		2.3448682	-2.3448682
462.01367	-1.3865113	3.3247597	-0.47645405	-0.6477809	0		3.3247597	-3.3247597
462.51367	-1.3890028	3.1669567	-0.47934949	-0.65175682	0		3.1669567	-3.1669567
463.01367	-1.3891131	2.1375809	-0.49393132	-0.67184508	0		2.1375809	-2.1375809
463.51367	-1.3914555	2.817415	6.3054056	-8.7428017	0		2.817415	-2.817415
464.01367	-1.3936967	10.063524	6.3127036	-8.7428017	0		10.063524	-10.063524
464.51367	-1.3942182	7.2514973	6.312789	-8.7428017	0		7.2514973	-7.2514973
465.01367	-1.3941914	7.2021594	6.312717	-8.7428017	0		7.2021594	-7.2021594
465.51367	-1.3957798	9.3959551	6.3129306	-8.7428017	0		9.3959551	-9.3959551
466.01367	-1.3971955	7.0941591	6.3129845	-8.7428017	0		7.0941591	-7.0941591
466.51367	-1.4004916	7.0014739	6.3130388	-8.7428017	1		7.0014739	-7.0014739
467.01367	-1.4002323	9.1503305	6.3131156	-8.7428017	0		9.1503305	-9.1503305
467.51367	-1.4027715	8.7775068	6.3131843	-8.7428017	0		8.7775068	-8.7775068
468.01367	-1.4038682	6.2469459	6.31323	-8.7428017	0		6.2469459	-6.2469459
