Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
361.51465	-1.0850489	-92.852173	-1.1135052	-0.16278684	0
362.01465	-1.0832787	-93.149025	-1.1155653	-0.16451716	0
362.51465	-1.0884702	-92.322433	-1.1175622	-0.1663211	0
363.01465	-1.0887623	-89.622711	-1.1193078	-0.16783088	0
363.51465	-1.0892928	-90.364296	-1.1207337	-0.16924083	0
364.01465	-1.0920167	-91.711235	-1.1226546	-0.17087728	0
364.51465	-1.0926723	-87.598358	-1.124606	-0.17266572	0
365.01465	-1.0949135	-86.21093	-1.1261213	-0.17417997	0
365.51465	-1.0973454	-83.193459	-1.1275254	-0.17542034	0
366.01465	-1.097703	-82.643959	-1.1292207	-0.1769799	0
366.51465	-1.0986567	-81.937019	-1.130875	-0.17846644	0
367.01465	-1.0996521	-82.732162	-1.1330235	-0.18009722	0
367.51465	-1.1027813	-81.91996	-1.1345272	-0.18169463	0
368.01465	-1.1037946	-80.804253	-1.1363785	-0.18324941	0
368.51465	-1.1053562	-78.758492	-1.1379796	-0.1848039	0
369.01465	-1.1065185	-76.470985	-1.1394992	-0.18620193	0
369.51465	-1.1093199	-75.895546	-1.140733	-0.18730015	0
370.01465	-1.1106372	-78.936859	-1.1421564	-0.18867731	0
370.51465	-1.1110187	-75.79274	-1.1438973	-0.19038498	0
371.01465	-1.112175	-73.016434	-1.1459123	-0.19183338	1
371.51465	-1.1131227	-74.950592	-1.1471863	-0.19328445	0
372.01465	-1.1150122	-72.160233	-1.1488718	-0.19479901	0
372.51465	-1.1190414	-72.361008	-1.1504072	-0.19632429	0
373.01465	-1.1207283	-72.84407	-1.152222	-0.19773751	0
373.51465	-1.1204481	-71.83049	-1.1535289	-0.19897074	0
374.01465	-1.1210084	-68.946373	-1.1553407	-0.20080745	0
374.51465	-1.1223018	-69.508865	-1.1571164	-0.20218104	0
375.01465	-1.1236727	-65.089317	-1.159005	-0.20400286	0
375.51465	-1.1252761	-68.781319	-1.1607552	-0.20542532	0
376.01465	-1.1279643	-67.929115	-1.1628433	-0.20737886	0
376.51465	-1.1295497	-66.888962	-1.1644731	-0.20910621	0
377.01465	-1.1319995	-62.651382	-1.1662524	-0.210464	0
377.51465	-1.1325002	-63.447826	-1.1682327	-0.21208525	0
378.01465	-1.1331379	-66.287025	-1.1698716	-0.21345735	0
378.51465	-1.1332452	-62.570393	-1.1712654	-0.21482289	0
379.01465	-1.1384428	-59.950352	-1.173233	-0.21682262	0
379.51465	-1.1383891	-61.483852	-1.1748084	-0.21820068	0
380.01465	-1.1413753	-60.436779	-1.1757826	-0.2191332	0
380.51465	-1.1407256	-60.303951	-1.1770439	-0.22017866	0
381.01465	-1.1426091	-58.342129	-1.1784842	-0.22166014	0
381.51465	-1.1430264	-59.776474	-1.1800921	-0.22289068	1
382.01465	-1.1456192	-58.413597	-1.1813802	-0.22422373	0
382.51465	-1.1460364	-59.305786	-1.182582	-0.22536248	0
383.01465	-1.1462629	-58.652073	-1.1841632	-0.22675335	0
